char_count,word_count,unique_word_count,sentence_count,avg_word_length,std_word_length,avg_sentence_length,std_sentence_length,type_token_ratio,punctuation_ratio,comma_ratio,period_ratio,exclamation_ratio,question_ratio,semicolon_ratio,colon_ratio,repeated_punctuation_ratio,uppercase_ratio,digit_ratio,noun_ratio,verb_ratio,adjective_ratio,adverb_ratio,pronoun_ratio,conjunction_ratio,stopword_ratio,negation_ratio,intensifier_ratio,certainty_ratio,syllable_count,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,sentiment_polarity,sentiment_subjectivity,repeated_word_count,repeated_word_ratio
54,9,9,2,4.888888888888889,1.852592444503674,4.5,1.5,1.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,15,61.26750000000001,5.831666666666667,6.2444444444444445,-0.05,0.2,0,0.0
341,58,45,6,4.586206896551724,2.385549042265928,9.666666666666666,9.285592184789413,0.7758620689655172,0.03225806451612903,0.005865102639296188,0.011730205278592375,0.005865102639296188,0.0,0.0,0.0,0.0,0.04105571847507331,0.0,0.3103448275862069,0.13793103448275862,0.06896551724137931,0.1206896551724138,0.1206896551724138,0.034482758620689655,0.4827586206896552,0.017241379310344827,0.05172413793103448,0.017241379310344827,94,62.0677259887006,7.045000000000002,9.357062146892657,0.28750000000000003,0.6083333333333333,0,0.0
87,17,15,2,3.9411764705882355,2.208821571237481,8.5,1.5,0.8823529411764706,0.034482758620689655,0.0,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.0,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.0,0.35294117647058826,0.058823529411764705,0.6470588235294118,0.0,0.0,0.0,21,93.70161764705884,2.301470588235297,3.4000000000000004,0.5,0.75,1,0.058823529411764705
84,13,12,3,4.846153846153846,1.7027648939368196,4.333333333333333,0.9428090415820634,0.9230769230769231,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.023809523809523808,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.0,0.0,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,21,75.19833333333334,3.9300000000000033,7.5809523809523816,0.5369047619047619,0.6529761904761905,0,0.0
37,6,6,1,5.166666666666667,1.7716909687891083,6.0,0.0,1.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,11,45.64500000000001,8.383333333333333,9.066666666666668,0.4,0.875,0,0.0
152,27,25,3,4.555555555555555,2.629368792488718,9.0,2.160246899469287,0.9259259259259259,0.019736842105263157,0.0,0.013157894736842105,0.006578947368421052,0.0,0.0,0.0,0.0,0.019736842105263157,0.0,0.2962962962962963,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.4444444444444444,0.0,0.07407407407407407,0.0,43,62.9666666666667,6.712592592592596,11.007407407407408,0.20000000000000004,0.7244444444444444,0,0.0
68,9,9,2,6.0,1.4142135623730951,4.5,1.5,1.0,0.058823529411764705,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.014705882352941176,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,17,42.46750000000003,8.45388888888889,10.68888888888889,0.0,0.52,0,0.0
36,8,8,2,3.375,0.9921567416492215,4.0,0.0,1.0,0.05555555555555555,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.25,0.125,0.125,0.25,0.0,0.0,0.375,0.125,0.125,0.0,8,118.17500000000001,-2.2299999999999986,1.6,0.3125,0.8,0,0.0
178,34,27,3,4.147058823529412,1.911764705882353,11.333333333333334,4.189935029992179,0.7941176470588235,0.02247191011235955,0.0056179775280898875,0.016853932584269662,0.0,0.0,0.0,0.0,0.0,0.016853932584269662,0.0,0.2647058823529412,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.08823529411764706,0.5294117647058824,0.0,0.0,0.0,44,85.8493137254902,4.1005882352941185,6.886274509803923,0.39642857142857135,0.7214285714285714,0,0.0
55,11,10,1,3.8181818181818183,2.6222191094283556,11.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.0,0.0,0.0,16,72.61545454545457,5.863636363636363,8.036363636363637,0.0,0.0,0,0.0
427,81,59,11,4.0,1.7213259316477407,7.363636363636363,4.597879496873379,0.7283950617283951,0.02810304449648712,0.0,0.02810304449648712,0.0,0.0,0.0,0.0,0.00234192037470726,0.02576112412177986,0.00234192037470726,0.25925925925925924,0.13580246913580246,0.06172839506172839,0.06172839506172839,0.1111111111111111,0.012345679012345678,0.5802469135802469,0.012345679012345678,0.0,0.0,103,91.03572222222223,2.5739382716049413,4.721481481481482,0.3225589225589226,0.6005050505050504,1,0.012345679012345678
235,45,34,6,3.933333333333333,2.3513589451397863,7.5,1.9790570145063195,0.7555555555555555,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.03404255319148936,0.0,0.08888888888888889,0.15555555555555556,0.1111111111111111,0.1111111111111111,0.2,0.08888888888888889,0.6444444444444445,0.0,0.06666666666666667,0.022222222222222223,65,77.02250000000001,4.379444444444445,6.555555555555556,-0.21033333333333326,0.784,0,0.0
237,43,40,7,4.209302325581396,2.367985499787508,6.142857142857143,2.4743582965269675,0.9302325581395349,0.046413502109704644,0.012658227848101266,0.02531645569620253,0.008438818565400843,0.0,0.0,0.0,0.004219409282700422,0.029535864978902954,0.008438818565400843,0.23255813953488372,0.18604651162790697,0.09302325581395349,0.09302325581395349,0.09302325581395349,0.023255813953488372,0.5116279069767442,0.023255813953488372,0.046511627906976744,0.0,62,80.18257575757578,3.8972727272727283,4.751515151515152,0.2677083333333333,0.44999999999999996,0,0.0
143,23,22,3,5.0,2.12643813228478,7.666666666666667,4.4969125210773475,0.9565217391304348,0.02097902097902098,0.0,0.02097902097902098,0.0,0.0,0.0,0.0,0.0,0.02097902097902098,0.013986013986013986,0.21739130434782608,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.4782608695652174,0.0,0.043478260869565216,0.0,38,64.76500000000001,6.213333333333335,8.200000000000001,0.35,0.7,0,0.0
121,22,19,2,4.409090909090909,2.2894836835387324,11.0,3.0,0.8636363636363636,0.024793388429752067,0.008264462809917356,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.024793388429752067,0.0,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.5909090909090909,0.0,0.0,0.0,32,72.61545454545457,5.863636363636363,6.218181818181819,0.075,0.22499999999999998,0,0.0
157,29,26,2,4.275862068965517,2.2575016970114357,14.5,5.5,0.896551724137931,0.025477707006369428,0.006369426751592357,0.012738853503184714,0.0,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.5517241379310345,0.0,0.0,0.0,42,69.59336206896553,7.154655172413797,8.558620689655172,0.050000000000000024,0.5944444444444444,0,0.0
184,34,33,2,4.352941176470588,2.1812348491457834,17.0,5.0,0.9705882352941176,0.016304347826086956,0.005434782608695652,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.016304347826086956,0.0,0.23529411764705882,0.14705882352941177,0.11764705882352941,0.029411764705882353,0.11764705882352941,0.11764705882352941,0.5,0.0,0.0,0.0,45,77.60941176470591,6.657647058823532,9.15294117647059,0.053125000000000006,0.35625,0,0.0
93,18,18,1,4.0,1.7950549357115013,18.0,0.0,1.0,0.021505376344086023,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.6111111111111112,0.0,0.05555555555555555,0.0,25,71.06500000000001,7.818888888888889,11.644444444444446,0.0027777777777777866,0.425,0,0.0
216,37,34,4,4.72972972972973,2.757286647536616,9.25,6.684870978560469,0.918918918918919,0.023148148148148147,0.004629629629629629,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.023148148148148147,0.0,0.24324324324324326,0.1891891891891892,0.05405405405405406,0.08108108108108109,0.13513513513513514,0.05405405405405406,0.4864864864864865,0.02702702702702703,0.02702702702702703,0.0,60,57.12747747747747,8.35513513513514,9.257657657657658,0.1011904761904762,0.43253968253968256,0,0.0
233,47,41,4,3.8085106382978724,1.7821609864997385,11.75,6.796138609534093,0.8723404255319149,0.012875536480686695,0.0,0.012875536480686695,0.0,0.0,0.0,0.0,0.0,0.012875536480686695,0.0,0.2127659574468085,0.10638297872340426,0.1276595744680851,0.0425531914893617,0.14893617021276595,0.10638297872340426,0.6382978723404256,0.0,0.0,0.0,59,84.73333333333335,5.33276595744681,7.968794326241135,0.13999999999999999,0.68,0,0.0
82,15,15,2,4.2,2.1664102412362563,7.5,1.5,1.0,0.036585365853658534,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.5333333333333333,0.0,0.0,0.0,23,69.5025,5.428333333333338,11.0,0.13,0.72,0,0.0
129,23,20,2,4.304347826086956,2.3853681259730783,11.5,5.5,0.8695652173913043,0.031007751937984496,0.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.17391304347826086,0.17391304347826086,0.0,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.6956521739130435,0.0,0.0,0.0,33,73.77989130434786,5.825434782608696,8.078260869565218,0.4148148148148148,0.5962962962962963,0,0.0
125,26,24,1,3.6923076923076925,1.5632616486847366,26.0,0.0,0.9230769230769231,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.19230769230769232,0.15384615384615385,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.11538461538461539,0.6538461538461539,0.038461538461538464,0.07692307692307693,0.0,31,79.57576923076925,8.619230769230771,11.938461538461539,-0.04642857142857143,0.5928571428571429,0,0.0
108,19,19,3,4.578947368421052,2.346683874695574,6.333333333333333,1.699673171197595,1.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.42105263157894735,0.0,0.0,0.05263157894736842,27,80.18561403508772,3.64842105263158,6.7438596491228076,0.5333333333333333,0.55,0,0.0
152,27,26,3,4.296296296296297,2.0514640628335155,9.0,4.96655480858378,0.9629629629629629,0.046052631578947366,0.006578947368421052,0.019736842105263157,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.006578947368421052,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.5185185185185185,0.0,0.0,0.0,40,72.3666666666667,5.401481481481483,9.525925925925927,0.05,0.5,0,0.0
64,10,10,1,5.1,1.8138357147217055,10.0,0.0,1.0,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.3,0.2,0.0,0.1,0.0,0.1,0.4,0.0,0.0,0.0,19,35.94500000000002,10.73,12.0,1.0,1.0,0,0.0
85,15,15,2,4.333333333333333,2.270584848790187,7.5,3.5,1.0,0.023529411764705882,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.023529411764705882,0.023529411764705882,0.2,0.06666666666666667,0.2,0.0,0.06666666666666667,0.06666666666666667,0.6666666666666666,0.0,0.0,0.0,25,66.5275,5.967500000000001,8.200000000000001,0.625,1.0,0,0.0
49,9,9,2,4.333333333333333,1.9436506316151,4.5,1.5,1.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,13,80.06750000000002,3.2094444444444434,6.2444444444444445,0.3,0.65,0,0.0
135,25,21,2,4.32,2.3446961423604553,12.5,8.5,0.84,0.022222222222222223,0.007407407407407408,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.014814814814814815,0.0,0.16,0.08,0.16,0.08,0.04,0.08,0.64,0.0,0.0,0.04,33,82.47550000000001,4.861000000000001,6.6000000000000005,-0.01874999999999999,0.54375,0,0.0
1976,387,191,26,3.953488372093023,1.9284104596863143,14.884615384615385,6.435041826873348,0.4935400516795866,0.01720647773279352,0.0020242914979757085,0.011133603238866396,0.0,0.0010121457489878543,0.0,0.0,0.0,0.01771255060728745,0.0010121457489878543,0.1731266149870801,0.1731266149870801,0.059431524547803614,0.09819121447028424,0.15762273901808785,0.06976744186046512,0.6020671834625323,0.015503875968992248,0.020671834625323,0.00516795865633075,497,79.36265970380195,6.092218169761274,8.299248452696729,0.19676477072310405,0.5669956586623255,0,0.0
163,26,24,3,4.8076923076923075,2.557330801519891,8.666666666666666,4.988876515698588,0.9230769230769231,0.049079754601226995,0.012269938650306749,0.012269938650306749,0.006134969325153374,0.0,0.0,0.0,0.0,0.018404907975460124,0.0,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.19230769230769232,0.07692307692307693,0.5,0.0,0.038461538461538464,0.0,41,60.23230769230773,8.087692307692308,11.353846153846156,0.12083333333333333,0.585,0,0.0
91,18,18,2,3.9444444444444446,1.7786456215091246,9.0,2.0,1.0,0.03296703296703297,0.01098901098901099,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.0,0.0,21,99.00000000000001,1.6866666666666674,3.6,0.0,0.0,0,0.0
64,12,12,2,4.166666666666667,1.950783318453271,6.0,4.0,1.0,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.5,0.0,0.0,0.0,16,81.85500000000002,4.823333333333334,8.133333333333335,0.4000000000000001,0.4166666666666667,0,0.0
115,21,18,3,4.190476190476191,2.6478930998967316,7.0,1.632993161855452,0.8571428571428571,0.043478260869565216,0.008695652173913044,0.02608695652173913,0.0,0.0,0.0,0.0,0.0,0.034782608695652174,0.0,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.09523809523809523,0.5714285714285714,0.0,0.09523809523809523,0.0,29,82.9014285714286,3.4352380952380983,6.609523809523811,0.375,0.47500000000000003,0,0.0
128,21,19,2,4.761904761904762,2.6886846120939243,10.5,4.5,0.9047619047619048,0.03125,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0234375,0.015625,0.3333333333333333,0.047619047619047616,0.19047619047619047,0.0,0.0,0.047619047619047616,0.42857142857142855,0.0,0.0,0.0,35,61.07909090909095,7.472727272727273,9.854545454545455,0.4875,0.7875,0,0.0
27,5,5,1,4.4,1.4966629547095764,5.0,0.0,1.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.4,0.0,0.2,0.0,9,49.48000000000002,7.600000000000001,10.0,0.39999999999999997,0.5333333333333333,0,0.0
1634,303,170,16,4.115511551155116,2.281332694660723,18.9375,14.015476936230176,0.5610561056105611,0.018971848225214197,0.006731946144430845,0.009791921664626682,0.0012239902080783353,0.0,0.0,0.0006119951040391676,0.0,0.05569155446756426,0.011627906976744186,0.22442244224422442,0.1485148514851485,0.07590759075907591,0.04950495049504951,0.1485148514851485,0.052805280528052806,0.5874587458745875,0.013201320132013201,0.0033003300330033004,0.0,423,72.95748733260949,7.320298588490772,9.167499095186392,0.25420454545454546,0.47818181818181815,0,0.0
154,28,25,4,4.392857142857143,2.193159588263434,7.0,2.0,0.8928571428571429,0.025974025974025976,0.006493506493506494,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.25,0.07142857142857142,0.25,0.0,0.0,0.17857142857142858,0.4642857142857143,0.03571428571428571,0.0,0.0,43,69.80857142857144,5.261428571428574,9.942857142857143,0.07962962962962962,0.5425925925925925,0,0.0
178,31,27,3,4.419354838709677,2.0910592091150773,10.333333333333334,7.039570693980959,0.8709677419354839,0.0449438202247191,0.0,0.0056179775280898875,0.028089887640449437,0.0,0.0,0.0,0.0056179775280898875,0.0449438202247191,0.0,0.25806451612903225,0.16129032258064516,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.45161290322580644,0.0,0.06451612903225806,0.0,43,73.75411290322583,6.822741935483872,10.070967741935485,0.5694444444444444,0.8472222222222222,0,0.0
54,11,11,2,3.8181818181818183,1.4658650451451907,5.5,0.5,1.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,14,93.57977272727274,1.5731818181818191,5.836363636363637,-0.08333333333333333,0.25,0,0.0
171,30,28,3,4.533333333333333,2.305548862105411,10.0,4.546060565661952,0.9333333333333333,0.023391812865497075,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.23333333333333334,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.5333333333333333,0.0,0.0,0.0,47,64.14500000000001,6.79666666666667,6.666666666666668,-0.25,0.3,0,0.0
8,2,2,1,3.0,1.0,2.0,0.0,1.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2,120.20500000000001,-3.01,0.8,0.5,0.6,0,0.0
46,6,6,1,6.666666666666667,2.9814239699997196,6.0,0.0,1.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,11,45.64500000000001,8.383333333333333,9.066666666666668,0.85,1.0,0,0.0
109,18,18,2,4.888888888888889,2.5579698740491863,9.0,2.0,1.0,0.027522935779816515,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.5,0.0,0.05555555555555555,0.0,28,66.10000000000002,6.2755555555555596,10.266666666666667,-0.04999999999999999,0.9,0,0.0
162,28,25,4,4.25,2.230070466535595,7.0,2.7386127875258306,0.8928571428571429,0.04938271604938271,0.006172839506172839,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.012345679012345678,0.17857142857142858,0.17857142857142858,0.07142857142857142,0.14285714285714285,0.17857142857142858,0.07142857142857142,0.6071428571428571,0.0,0.0,0.0,44,71.11762931034485,5.140948275862069,7.037931034482759,0.30000000000000004,0.625,0,0.0
178,31,27,3,4.580645161290323,1.7739002690151637,10.333333333333334,2.494438257849294,0.8709677419354839,0.02247191011235955,0.0,0.016853932584269662,0.0,0.0,0.0,0.0,0.0,0.016853932584269662,0.0,0.16129032258064516,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.06451612903225806,0.5483870967741935,0.0,0.0,0.0,44,76.26924731182795,5.188387096774196,5.423655913978495,0.16666666666666666,0.7000000000000001,0,0.0
109,17,16,3,5.117647058823529,2.138783407376217,5.666666666666667,3.0912061651652345,0.9411764705882353,0.01834862385321101,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.027522935779816515,0.01834862385321101,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.47058823529411764,0.058823529411764705,0.0,0.0,29,71.28035087719297,4.890526315789476,6.7438596491228076,0.0,0.5,0,0.0
90,15,15,3,4.8,2.663331247391757,5.0,2.160246899469287,1.0,0.03333333333333333,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.2,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.2,0.4666666666666667,0.0,0.0,0.0,24,63.86250000000001,6.215000000000003,8.333333333333334,0.0625,0.47000000000000003,0,0.0
154,27,23,2,4.407407407407407,2.857858033164508,13.5,0.5,0.8518518518518519,0.03896103896103896,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.01948051948051948,0.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.18518518518518517,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,41,64.66583333333335,7.593518518518522,11.325925925925928,0.20333333333333337,0.27,0,0.0
167,25,25,3,5.6,2.842534080710379,8.333333333333334,3.0912061651652345,1.0,0.017964071856287425,0.0,0.017964071856287425,0.0,0.0,0.0,0.0,0.0,0.017964071856287425,0.0,0.2,0.16,0.16,0.12,0.04,0.04,0.52,0.0,0.04,0.0,41,59.632666666666694,7.0120000000000005,8.133333333333335,0.6487499999999999,0.7012499999999999,0,0.0
15,4,4,1,3.0,1.224744871391589,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,4,118.17500000000001,-2.2299999999999986,1.6,0.0,0.0,0,0.0
46,8,8,1,4.125,1.2686114456365274,8.0,0.0,1.0,0.08695652173913043,0.043478260869565216,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.125,0.125,0.25,0.125,0.125,0.125,0.375,0.0,0.0,0.0,11,82.39000000000001,3.7550000000000026,8.200000000000001,0.5166666666666666,0.9166666666666667,0,0.0
16,2,2,1,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,3,77.90500000000002,2.890000000000004,0.8,-0.5,1.0,0,0.0
60,11,11,2,4.363636363636363,1.7200807207658637,5.5,0.5,1.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365,0.0,0.0,0.0,14,93.57977272727274,1.5731818181818191,5.836363636363637,0.1,0.55,0,0.0
1800,331,177,21,3.97583081570997,2.1624414467567905,15.761904761904763,9.536420222368369,0.5347432024169184,0.04111111111111111,0.01,0.012222222222222223,0.0011111111111111111,0.0,0.0,0.0016666666666666668,0.0,0.035,0.0011111111111111111,0.1419939577039275,0.15709969788519637,0.06948640483383686,0.11782477341389729,0.1540785498489426,0.08761329305135952,0.6163141993957704,0.012084592145015106,0.03323262839879154,0.0,452,78.81785714285714,5.743809523809524,8.21904761904762,0.18399621212121214,0.5198225385725387,0,0.0
44,8,8,2,4.375,1.9324531042175384,4.0,0.0,1.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.25,0.125,0.125,0.125,0.25,0.0,0.375,0.0,0.0,0.0,11,86.45000000000002,2.1950000000000003,6.6000000000000005,0.525,0.5,0,0.0
140,28,25,3,3.857142857142857,1.9948914348241344,9.333333333333334,3.6817870057290873,0.8928571428571429,0.02857142857142857,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.17857142857142858,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.6071428571428571,0.0,0.03571428571428571,0.0,37,85.56880952380955,3.6428571428571423,6.590476190476192,0.5121212121212121,0.6166666666666667,0,0.0
735,137,87,12,4.087591240875913,2.2327177395382574,11.416666666666666,6.034046919126683,0.635036496350365,0.03537414965986395,0.00816326530612245,0.00816326530612245,0.00816326530612245,0.0,0.0,0.0,0.0,0.029931972789115645,0.0027210884353741495,0.13138686131386862,0.21897810218978103,0.043795620437956206,0.08759124087591241,0.22627737226277372,0.051094890510948905,0.6277372262773723,0.0072992700729927005,0.0072992700729927005,0.0,187,81.26352817745806,4.802320143884895,7.223261390887291,0.08750000000000001,0.3666666666666667,0,0.0
177,31,29,3,4.548387096774194,2.3395437889637094,10.333333333333334,6.847546194724712,0.9354838709677419,0.022598870056497175,0.0,0.011299435028248588,0.005649717514124294,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.25806451612903225,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.5483870967741935,0.03225806451612903,0.03225806451612903,0.0,46,70.81118279569893,5.949677419354842,8.004301075268819,0.03414285714285714,0.4708571428571428,0,0.0
146,24,20,3,4.875,2.697413884939919,8.0,2.943920288775949,0.8333333333333334,0.0273972602739726,0.0,0.0136986301369863,0.00684931506849315,0.0,0.0,0.0,0.0,0.02054794520547945,0.0,0.16666666666666666,0.08333333333333333,0.125,0.125,0.125,0.08333333333333333,0.5416666666666666,0.0,0.08333333333333333,0.0,39,61.24000000000001,6.705000000000002,11.533333333333333,0.38,0.7846666666666666,0,0.0
12,2,2,1,5.5,1.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,77.90500000000002,2.890000000000004,0.8,0.7,0.6000000000000001,0,0.0
115,20,20,2,4.4,1.9078784028338915,10.0,3.0,1.0,0.05217391304347826,0.02608695652173913,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.15,0.1,0.3,0.1,0.1,0.15,0.45,0.05,0.0,0.0,26,86.70500000000001,3.650000000000002,8.0,0.041999999999999996,0.538,0,0.0
136,22,20,3,5.136363636363637,2.4363805969558903,7.333333333333333,2.494438257849294,0.9090909090909091,0.022058823529411766,0.0,0.022058823529411766,0.0,0.0,0.0,0.0,0.0,0.03676470588235294,0.0,0.18181818181818182,0.22727272727272727,0.045454545454545456,0.13636363636363635,0.18181818181818182,0.13636363636363635,0.45454545454545453,0.045454545454545456,0.0,0.045454545454545456,33,66.7871428571429,5.682857142857145,8.514285714285714,0.15714285714285714,0.4871428571428571,0,0.0
137,25,23,4,4.24,2.354230235129946,6.25,1.0897247358851685,0.92,0.029197080291970802,0.0072992700729927005,0.021897810218978103,0.0,0.0,0.0,0.0,0.0,0.029197080291970802,0.0,0.12,0.2,0.12,0.12,0.2,0.0,0.56,0.04,0.04,0.0,35,82.05125000000002,3.3674999999999997,5.7,-0.21875000000000003,0.61875,0,0.0
